PC1,PC2,PC3
2.3505145584570863,0.5349918411244144,-1.0033870515402301
0.20363197353498647,0.19395847422793489,-0.7877329009801897
-0.6464036164418473,0.28672913405822553,-1.0272130090787561
0.1635751956226528,0.32518373749970775,-1.1279742354993287
1.4881792665942617,0.5307993994106532,-1.1941256001703229
-1.2356011972903282,0.2516982804944309,-0.9724050841166141
1.4796276821209478,2.84537362622934,1.128378018471112
-2.13395300114425,0.7924090529029245,-0.4371134554861242
-3.1090275865411967,0.3324208652263925,-0.8985213229204196
-0.828952424965892,0.2566603433475446,-1.0003137600151297
-0.05846581568431264,0.35374097058703863,0.0871460006974786
1.3952688275260818,-0.06292981249703643,-0.6808147960616152
-0.8477742699876083,-0.2703597406896905,-0.450517344740034
2.0435934655702166,2.126125056642664,1.4067335388514994
2.1373907343936756,-0.039741823438649446,-0.7408230084688233
0.7867890740696467,-0.17593974699252765,-0.5552918353980327
-3.829431044647257,0.12623171837710673,-0.09133010995903532
-0.08763468901478216,-0.32852570003810105,-0.4680667618148546
0.9073993535659629,-0.389883096606258,-0.3250823595886464
0.814709548620703,-0.32567171262404143,-0.38204475342977223
0.6376767034714272,-0.4012608255532836,-0.19697926079298997
-1.0761432060787273,-0.5286049213378414,-0.25162868637827845
-1.8089664458271484,0.6816251314617418,0.9894678403452211
3.0983883424146903,-0.00434810898450689,-0.49410892776636983
2.0368428964574523,-0.36557214975073304,-0.40976618909287643
-3.0914960476245907,-0.44912918126769275,-0.09041033519062498
-0.29586112209451026,0.7498873641415008,-1.526506141607551
-1.492293271305091,0.5983961786370247,-1.3442113364303483
-2.285575572673452,0.7302116361184238,-1.3638295734529529
-1.5715631443999563,0.6951067694019403,-1.3881718704835047
1.1461809218469456,0.9864382377230222,-1.541770407476422
1.3741825935599037,0.9905681128830918,-1.6635050481687101
-0.7066994588975619,0.6172030598396109,-1.4788464571641287
-1.6099643583742886,0.6397678593823145,-1.4331423467202362
1.3060947199007464,0.8738385345497595,1.3935041568796385
1.1912799743194133,-0.540361555287924,0.18904104653813794
-1.922414904650527,-0.7375607936564852,0.030087535593491834
2.665219725211699,0.1928705481052693,0.34183122646700265
-1.6104311615094544,-0.7109969302959582,0.07370009485945028
-1.136574263658278,1.3125534647417998,1.8506801904629746
-0.8512774875892772,-0.6458495103194994,0.06760317952655681
-0.3012285502490577,-0.5805357617148017,-0.03136536001156729
